tip_movi,tip_naci,anio_movi,mes_movi,dia_movi,sex_migr,nac_migr,via_tran,mot_viam,cont_res,cont_nac,cont_prod,pais_prod,pais_res,jef_migr,edad
Entrada,Ecuatorianos,2022,6,3,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,CHILE,CHILE,1,38
Salida,Ecuatorianos,2022,9,6,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,NICARAGUA NICARAGUA,ECUADOR,1,15
Salida,Ecuatorianos,2022,10,20,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,Europa,ESPAÑA,ECUADOR,1,33
Salida,Ecuatorianos,2022,8,23,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,36
Entrada,Ecuatorianos,2022,11,4,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,38
Entrada,Ecuatorianos,2022,7,19,Mujer,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,20
Entrada,Ecuatorianos,2022,9,13,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,COLOMBIA,ECUADOR,11,18
Salida,Ecuatorianos,2022,6,10,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,21
Entrada,Ecuatorianos,2022,12,29,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,52
Entrada,Ecuatorianos,2022,7,28,Hombre,ECUADOR,Vía Marítima,Residencia,América,América,América,PANAMA PANAMA,ECUADOR,4,21
Salida,Ecuatorianos,2022,12,30,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,27
Salida,Ecuatorianos,2022,6,20,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,23
Salida,Ecuatorianos,2022,11,7,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,30
Salida,Ecuatorianos,2022,12,16,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,56
Entrada,Ecuatorianos,2022,4,19,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,7
Salida,Ecuatorianos,2022,11,7,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,42
Entrada,Ecuatorianos,2022,2,18,Mujer,ECUADOR,Vía Aérea,Eventos,Europa,América,Europa,ESPAÑA,ESPAÑA,1,45
Salida,Ecuatorianos,2022,2,22,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,64
Entrada,Ecuatorianos,2022,11,22,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,48
Salida,Ecuatorianos,2022,12,27,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,60
Entrada,Ecuatorianos,2022,12,16,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,54
Salida,Ecuatorianos,2022,9,19,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,32
Salida,Ecuatorianos,2022,12,31,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,18,54
Entrada,Ecuatorianos,2022,8,27,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,12,5
Salida,Ecuatorianos,2022,7,6,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,39
Salida,Ecuatorianos,2022,9,8,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,REPUBLICA DOMINICANA DOMINICAN RP,ECUADOR,1,31
Entrada,Ecuatorianos,2022,4,1,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,1,65
Salida,Ecuatorianos,2022,12,26,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,48
Entrada,Ecuatorianos,2022,9,4,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,38
Salida,Ecuatorianos,2022,3,30,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,23
Salida,Ecuatorianos,2022,2,16,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,76
Entrada,Ecuatorianos,2022,4,29,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,CANADA,CANADA,1,21
Entrada,Ecuatorianos,2022,5,2,Mujer,ECUADOR,Vía Aérea,Residencia,Europa,América,Europa,ESPAÑA,ESPAÑA,1,43
Entrada,Ecuatorianos,2022,9,18,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,PANAMA PANAMA,ECUADOR,1,41
Entrada,Ecuatorianos,2022,8,14,Mujer,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,4
Entrada,Ecuatorianos,2022,8,30,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,53
Salida,Ecuatorianos,2022,7,2,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ARGENTINA,ARGENTINA,1,35
Entrada,Ecuatorianos,2022,4,10,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,34
Entrada,Ecuatorianos,2022,3,17,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,40
Salida,Ecuatorianos,2022,9,9,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,36
Salida,Ecuatorianos,2022,6,17,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,NICARAGUA NICARAGUA,ECUADOR,1,1
Salida,Ecuatorianos,2022,6,8,Mujer,ECUADOR,Vía Aérea,Eventos,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,35
Salida,Ecuatorianos,2022,3,1,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,51
Salida,Ecuatorianos,2022,4,3,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,25
Entrada,Ecuatorianos,2022,11,30,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,20
Salida,Ecuatorianos,2022,6,6,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,12
Salida,Ecuatorianos,2022,12,20,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,9
Entrada,Ecuatorianos,2022,1,2,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,30
Entrada,Ecuatorianos,2022,3,11,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,1,48
Salida,Ecuatorianos,2022,9,29,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,27
Entrada,Ecuatorianos,2022,7,30,Hombre,ECUADOR,Vía Aérea,Residencia,Asia,América,Europa,ITALIA ITALY,ARABIA SAUDITA SAUDI ARABIA,12,47
Entrada,Ecuatorianos,2022,2,9,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,39
Salida,Ecuatorianos,2022,1,21,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,42
Salida,Ecuatorianos,2022,11,2,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ARGENTINA,ECUADOR,12,19
Salida,Ecuatorianos,2022,7,16,Mujer,ECUADOR,Vía Aérea,Eventos,América,América,América,MEXICO MEXICO,ECUADOR,1,38
Entrada,Ecuatorianos,2022,5,20,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,1,83
Salida,Ecuatorianos,2022,1,27,Hombre,ECUADOR,Vía Aérea,Eventos,Asia,América,Asia,EMIRATOS ARABES UNIDOS UNTD ARAB EM,EMIRATOS ARABES UNIDOS UNTD ARAB EM,1,24
Salida,Ecuatorianos,2022,3,8,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,23
Salida,Ecuatorianos,2022,12,26,Mujer,ECUADOR,Vía Terrestre,Otros,América,América,América,PERU PERU,ECUADOR,9,51
Salida,Ecuatorianos,2022,9,12,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,61
Entrada,Ecuatorianos,2022,3,12,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,62
Entrada,Ecuatorianos,2022,10,24,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,PANAMA PANAMA,ECUADOR,12,40
Salida,Ecuatorianos,2022,9,22,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,21
Salida,Ecuatorianos,2022,3,10,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,55
Salida,Ecuatorianos,2022,12,5,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,43
Salida,Ecuatorianos,2022,10,14,Mujer,ECUADOR,Vía Terrestre,Otros,América,América,América,PERU PERU,ECUADOR,9,57
Salida,Ecuatorianos,2022,1,14,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,CHILE,CHILE,12,30
Salida,Ecuatorianos,2022,11,7,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,38
Salida,Ecuatorianos,2022,7,10,Hombre,ECUADOR,Vía Aérea,Otros,América,América,América,REPUBLICA DOMINICANA DOMINICAN RP,ECUADOR,1,16
Salida,Ecuatorianos,2022,9,6,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,MEXICO MEXICO,ECUADOR,12,65
Salida,Ecuatorianos,2022,4,27,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,70
Salida,Ecuatorianos,2022,5,4,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,MEXICO MEXICO,ECUADOR,1,60
Entrada,Ecuatorianos,2022,3,17,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,42
Salida,Ecuatorianos,2022,4,13,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,41
Salida,Ecuatorianos,2022,8,12,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,36
Entrada,Ecuatorianos,2022,4,30,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,41
Salida,Ecuatorianos,2022,10,18,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,NICARAGUA NICARAGUA,ECUADOR,1,36
Entrada,Ecuatorianos,2022,8,13,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ESTADOS UNIDOS USA,1,52
Entrada,Ecuatorianos,2022,1,8,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,12,34
Salida,Ecuatorianos,2022,12,22,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,40
Salida,Ecuatorianos,2022,12,9,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,15
Salida,Ecuatorianos,2022,11,4,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,62
Salida,Ecuatorianos,2022,12,26,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,50
Salida,Ecuatorianos,2022,5,22,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,EL SALVADOR,ECUADOR,12,66
Entrada,Ecuatorianos,2022,3,1,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,33
Entrada,Ecuatorianos,2022,7,1,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,29
Entrada,Ecuatorianos,2022,6,5,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,18
Salida,Ecuatorianos,2022,1,14,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,41
Entrada,Ecuatorianos,2022,12,3,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,68
Salida,Ecuatorianos,2022,2,13,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,MEXICO MEXICO,ECUADOR,12,37
Salida,Ecuatorianos,2022,9,7,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,BAHAMAS BAHAMAS,ECUADOR,12,40
Salida,Ecuatorianos,2022,5,18,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,36
Salida,Ecuatorianos,2022,4,23,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,38
Salida,Ecuatorianos,2022,9,16,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,42
Entrada,Ecuatorianos,2022,8,9,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,42
Salida,Ecuatorianos,2022,4,15,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,55
Entrada,Ecuatorianos,2022,1,23,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,MEXICO MEXICO,ECUADOR,1,49
Salida,Ecuatorianos,2022,9,26,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,Europa,ALEMANIA (UNIDAD ALEMANA) GERMANY,ECUADOR,1,34
Salida,Ecuatorianos,2022,9,3,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,Europa,ESPAÑA,ECUADOR,1,47
Entrada,Ecuatorianos,2022,5,24,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,73
Entrada,Ecuatorianos,2022,1,31,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,MEXICO MEXICO,ECUADOR,1,40
Salida,Ecuatorianos,2022,4,23,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,32
Entrada,Ecuatorianos,2022,2,13,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,26
Salida,Ecuatorianos,2022,11,25,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,49
Entrada,Ecuatorianos,2022,1,1,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,12,48
Entrada,Ecuatorianos,2022,4,10,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,PANAMA PANAMA,ECUADOR,12,26
Salida,Ecuatorianos,2022,7,24,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,PANAMA PANAMA,PANAMA PANAMA,12,86
Salida,Ecuatorianos,2022,8,16,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,50
Salida,Ecuatorianos,2022,7,22,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,34
Salida,Ecuatorianos,2022,1,17,Hombre,ECUADOR,Vía Aérea,Estudios,América,América,América,CANADA,CANADA,12,23
Salida,Ecuatorianos,2022,11,3,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,32
Entrada,Ecuatorianos,2022,1,27,Mujer,ECUADOR,Vía Aérea,Eventos,Europa,América,Europa,ESPAÑA,ESPAÑA,12,41
Salida,Ecuatorianos,2022,6,29,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,71
Entrada,Ecuatorianos,2022,8,3,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,36
Salida,Ecuatorianos,2022,6,16,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,75
Salida,Ecuatorianos,2022,3,28,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,44
Salida,Ecuatorianos,2022,7,8,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,32
Salida,Ecuatorianos,2022,1,22,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,41
Salida,Ecuatorianos,2022,8,5,Mujer,ECUADOR,Vía Fluvial,Turismo,América,América,América,COLOMBIA,ECUADOR,17,64
Entrada,Ecuatorianos,2022,9,21,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,PERU PERU,9,54
Salida,Ecuatorianos,2022,8,12,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,Europa,PAISES BAJOS ( ISLA CURAZAO; HOLANDA; ZELANDA) NETHERLANDS,ECUADOR,12,33
Salida,Ecuatorianos,2022,4,12,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,29
Entrada,Ecuatorianos,2022,1,5,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,Europa,LUXEMBURGO LUXEMBOURG,ECUADOR,12,11
Entrada,Ecuatorianos,2022,11,21,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,PANAMA PANAMA,ECUADOR,1,52
Entrada,Ecuatorianos,2022,4,6,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,44
Salida,Ecuatorianos,2022,3,5,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,51
Entrada,Ecuatorianos,2022,10,21,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ARGENTINA,ECUADOR,1,78
Salida,Ecuatorianos,2022,6,7,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,61
Salida,Ecuatorianos,2022,6,6,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,80
Salida,Ecuatorianos,2022,7,3,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,34
Salida,Ecuatorianos,2022,3,28,Hombre,ECUADOR,Vía Aérea,Negocios,América,América,América,COLOMBIA,ECUADOR,1,41
Salida,Ecuatorianos,2022,7,30,Mujer,ECUADOR,Vía Aérea,Eventos,América,América,América,COLOMBIA,ECUADOR,12,21
Salida,Ecuatorianos,2022,4,9,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,36
Salida,Ecuatorianos,2022,8,29,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,CHILE,ECUADOR,12,36
Salida,Ecuatorianos,2022,4,5,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,21
Salida,Ecuatorianos,2022,12,24,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,32
Salida,Ecuatorianos,2022,4,18,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,34
Salida,Ecuatorianos,2022,1,18,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,19
Salida,Ecuatorianos,2022,12,25,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,41
Salida,Ecuatorianos,2022,11,15,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,46
Salida,Ecuatorianos,2022,7,16,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,4
Salida,Ecuatorianos,2022,5,30,Mujer,ECUADOR,Vía Aérea,Residencia,Europa,América,Europa,ESPAÑA,ESPAÑA,12,56
Entrada,Ecuatorianos,2022,4,12,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,10
Salida,Ecuatorianos,2022,7,15,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,18,58
Salida,Ecuatorianos,2022,5,11,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,72
Salida,Ecuatorianos,2022,8,4,Mujer,ECUADOR,Vía Aérea,Residencia,Europa,América,Europa,SUIZA SWITZERLAND,SUIZA SWITZERLAND,1,16
Entrada,Ecuatorianos,2022,4,12,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,39
Entrada,Ecuatorianos,2022,9,28,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,32
Salida,Ecuatorianos,2022,12,23,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,30
Entrada,Ecuatorianos,2022,5,12,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,MEXICO MEXICO,ECUADOR,1,32
Salida,Ecuatorianos,2022,5,30,Mujer,ECUADOR,Vía Aérea,Residencia,Europa,América,Europa,ESPAÑA,ESPAÑA,12,64
Salida,Ecuatorianos,2022,5,5,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,51
Entrada,Ecuatorianos,2022,5,26,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,54
Entrada,Ecuatorianos,2022,5,1,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,1,25
Entrada,Ecuatorianos,2022,4,2,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,46
Salida,Ecuatorianos,2022,10,22,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,Asia,ISRAEL ISRAEL,ECUADOR,12,41
Salida,Ecuatorianos,2022,10,12,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,27
Entrada,Ecuatorianos,2022,10,8,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,PERU PERU,ECUADOR,12,88
Entrada,Ecuatorianos,2022,3,4,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,36
Entrada,Ecuatorianos,2022,1,3,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,53
Entrada,Ecuatorianos,2022,5,28,Mujer,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,19,31
Salida,Ecuatorianos,2022,9,25,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,NICARAGUA NICARAGUA,ECUADOR,1,23
Salida,Ecuatorianos,2022,5,10,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,18,36
Entrada,Ecuatorianos,2022,8,31,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,1,28
Salida,Ecuatorianos,2022,4,25,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ARGENTINA,ECUADOR,1,29
Salida,Ecuatorianos,2022,4,17,Hombre,ECUADOR,Vía Aérea,Negocios,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,51
Entrada,Ecuatorianos,2022,7,11,Hombre,ECUADOR,Vía Aérea,Residencia,Europa,América,Europa,ESPAÑA,ESPAÑA,1,36
Salida,Ecuatorianos,2022,3,24,Mujer,ECUADOR,Vía Aérea,Turismo,Europa,América,Europa,ITALIA ITALY,ITALIA ITALY,12,54
Entrada,Ecuatorianos,2022,10,10,Mujer,ECUADOR,Vía Terrestre,Residencia,América,América,América,COLOMBIA,ECUADOR,11,34
Entrada,Ecuatorianos,2022,2,18,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,1,43
Salida,Ecuatorianos,2022,11,15,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,42
Entrada,Ecuatorianos,2022,3,3,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,39
Salida,Ecuatorianos,2022,3,2,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,NICARAGUA NICARAGUA,ECUADOR,12,35
Entrada,Ecuatorianos,2022,11,2,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,12,21
Salida,Ecuatorianos,2022,8,14,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,33
Entrada,Ecuatorianos,2022,7,6,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,1,26
Salida,Ecuatorianos,2022,10,15,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,3
Entrada,Ecuatorianos,2022,10,19,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,1,21
Salida,Ecuatorianos,2022,8,3,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,PERU PERU,ECUADOR,12,53
Salida,Ecuatorianos,2022,9,12,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,19
Salida,Ecuatorianos,2022,12,29,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,8
Salida,Ecuatorianos,2022,2,23,Mujer,ECUADOR,Vía Aérea,Turismo,Europa,América,América,COLOMBIA,ESPAÑA,1,24
